date,sentence,col3
2021-10-12,华泰证券：维持韦尔股份(603501.SH)“买入”评级 目标价下调29%至266.7元 机构下调估值,智通财经
2021-10-12,【中证盘前】净利增近6倍，两市首份三季报出炉；市值2000亿元芯片龙头前三季净利预增逾88%；兴业投资拟减持长沙银行,中证报
2021-10-12,韦尔股份(603501)点评：Q3逆势稳健增长 全年业绩高增可期,新浪
2021-10-12,上市公司正负面新闻2021年10月12日星期二,Wind
2021-10-11,CIS芯片龙头前三季度业绩最高翻倍 或创最高纪录,e公司
2021-10-11,华西证券维持韦尔股份买入评级：Q3环比继续增长，车载CIS+驱动IC接棒催化剂,每日经济新闻
2021-10-11,华西证券：给予韦尔股份买入评级,证券之星
2021-10-11,韦尔股份前三季净利预增88%-111%,上证报
2021-10-11,北向资金今日小幅净买入1.87亿元，药明康德、招商银行净买入超3亿元,Wind
2021-10-11,汽车电子行业月报：新势力9月销量破万 智能化升级加速,新浪
2021-10-11,三季报揭幕，预增股狂拉20CM涨停，一批学霸正提前交卷,Wind
2021-10-11,韦尔股份：虞仁荣解除质押600万股,每日经济新闻
2021-10-11,韦尔股份：前三季度预计净利润同比增长88.32%~111.49%,Wind
2021-10-11,韦尔股份(603501.SH):前三季度预计盈利32.52亿-36.52亿元，同比增加88.32%-111.49%,格隆汇
2021-10-11,韦尔股份：前三季度净利同比预增88.32%至111.49%,财联社
2021-10-11,韦尔股份：预计前三季度实现净利润32.5亿元-36.5亿元，同比增长88.,新浪
2021-10-11,韦尔股份：预计前三季度净利润同比增长88.32%-111.49%,Wind
2021-10-11,电子行业周报：台股营收透露曙光、先蹲后跳静待佳音,新浪
2021-10-09,北向资金重点买入食品饮料，龙头股获25亿增持，同时加仓这些个股（名单）,21世纪经济报道
2021-10-09,北向资金动向盘点：调仓换股，大买大卖,Wind
2021-10-08,深度*行业*电子行业周报：三季报拉开序幕 晶圆厂格芯赴美上市,新浪
2021-10-08,北向资金今日净流出超25亿元，抛售贵州茅台逾11亿元,第一财经
2021-10-08,北向资金今日净卖出25.72亿元，贵州茅台遭大幅净卖出超11亿元,Wind
2021-10-08,韦尔股份：虞仁荣及其一致行动人累计质押公司股份约1.8亿股,每日经济新闻
2021-10-07,电子行业：终端新品频出 MINILED商用加速,新浪
2021-09-30,科技硬件行业动态：物联网新基建三年行动计划出台 产业链迎来发展加速期,新浪
2021-09-30,上海韦尔半导体股份有限公司 2021年第三季度报告,证券日报
2021-09-29,韦尔股份最新公告：控股股东质押59万股,证券之星
2021-09-29,韦尔股份(603501.SH)控股股东虞仁荣质押59万股,智通财经
2021-09-29,韦尔股份：虞仁荣及其一致行动人累计质押公司股份约1.7亿股,每日经济新闻
2021-09-29,A股早报2021年9月29日星期三,Wind
2021-09-28,A股共发生180宗大宗交易成交37.67亿元（9月28日）,Wind
2021-09-28,透视大宗交易：9月28日共成交180笔，韦尔股份成交3.86亿元,每日经济新闻
2021-09-28,"韦尔股份现2笔大宗交易 共成交38,567.25万元",新浪
2021-09-28,韦尔股份：控股股东质押800万股,财联社
2021-09-28,韦尔股份(603501.SH)：控股股东质押800万股,格隆汇
2021-09-28,电子行业周报：关注双控限电负面影响,新浪
2021-09-28,A股早报2021年9月28日星期二,Wind
2021-09-28,韦尔股份9月27日现4笔大宗交易,证券时报网
2021-09-27,电子行业每周市场动态追踪：半导体产业自立是长期必然趋势,新浪
2021-09-27,【华西电子孙远峰团队】韦尔股份*系列一张图⑨-持续推荐,远峰电子
2021-09-27,晚间重要公告2021年9月27日星期一,Wind
2021-09-27,透视大宗交易：9月27日共成交163笔，韦尔股份成交5.54亿元,每日经济新闻
2021-09-27,2021年中国集成电路设计行业市场规模及竞争格局分析 上半年市场销售额将近1800亿,前瞻研究院
2021-09-27,韦尔股份(603501.SH)2020年股票期权与限制性股票激励计划股票期权第一个行权期条件成就,智通财经
2021-09-27,韦尔股份(603501.SH)控股股东虞仁荣减持528.59万股 减持数量过半 减持股份,智通财经
2021-09-27,"韦尔股份现4笔大宗交易 共成交55,424.73万元",新浪
2021-09-27,韦尔股份：控股股东通过大宗交易减持0.61%股份 减持股份,Wind
2021-09-27,韦尔股份今日大宗交易成交256.81万股，成交价215.82元折价13.67%,Wind
2021-09-27,电子周观点：创维发布Q72电视 MINILED商用进一步加速,新浪
2021-09-27,茅指数一度涨超3%，金龙鱼、中免、爱尔眼科、韦尔、亿纬锂能均涨6%左右,Wind
2021-09-27,A股早报2021年9月27日星期一,Wind
2021-09-26,电子行业周报：杂音频传、信心受挫；先蹲后跳、静待佳音,新浪
2021-09-24,光学行业深度追踪系列第33期(2021年8月)：苹果端拉货持续 安卓端需求仍待观察,新浪
2021-09-24,韦尔股份：公司目前与供应链关系稳定,每日经济新闻
2021-09-24,"韦尔股份现4笔大宗交易 共成交43,283.60万元",新浪
2021-09-24,透视大宗交易：9月24日共成交157笔，韦尔股份成交4.33亿元,每日经济新闻
2021-09-24,韦尔股份今日大宗交易成交196.69万股，成交价220.06元折价8.23%,Wind
2021-09-24,韦尔股份：公司目前经营情况正常，近期高层人事调动为正常的人事调整,每日经济新闻
2021-09-24,韦尔股份：芯片设计龙头，国产逆袭提速,搜狐
2021-09-23,韦尔股份现2笔大宗交易 合计成交75.09万股,证券时报网
2021-09-23,深度*行业*半导体行业周报：全球晶圆厂设备支出预期持续增长 国产先进封装光刻机迎来新进展,新浪
2021-09-23,"韦尔股份现2笔大宗交易 共成交16,199.17万元",新浪
2021-09-23,东方证券维持韦尔股份买入评级：多应用全面发展，投资布局广泛,每日经济新闻
2021-09-23,韦尔股份(603501)：多应用全面发展 投资布局广泛,新浪
2021-09-22,韦尔股份等17股获机构买入型评级,证券时报网
2021-09-22,电力股大涨，最新超低优质股名单来了（附股）,证券之星
2021-09-22,A股主力净流入逾100亿、超跌高景气股票名单出炉,Wind
2021-09-22,汽车电子行业：智能座舱加速渗透 汽车电子供应链迎来爆发,新浪
2021-09-22,22股获券商买入评级，紫光股份目标涨幅达75.47%,Wind
2021-09-20,"消费股要""王者归来""？三大信号乍现",Wind
2021-09-18,科技硬件行业周报：继续看好通信板块,新浪
2021-09-17,民生证券：维持韦尔股份(603501.SH)“推荐”评级 股权激励授予落地 CIS 龙头成长性高筑,智通财经
2021-09-17,国金证券首予韦尔股份买入评级，四大核心驱动力，CIS龙头再起飞，目标价323.67元,每日经济新闻
2021-09-17,民生证券维持韦尔股份推荐评级：股权激励授予落地，CIS龙头成长性高筑,每日经济新闻
2021-09-17,韦尔股份(603501)：四大核心驱动力 CIS龙头再起飞,国金证券股份有限公司
2021-09-17,科技-ARVR系列#2：展望虚实交互时代硬件形态,新浪
2021-09-17,【国金晨讯】两高行业管控：关注煤化工及延伸工业硅、黄磷等；韦尔股份深度：四大核心驱动力，CIS龙头再起飞,国金证券研究所
2021-09-17,芯片助推业绩伴随股东减持 韦尔股份股价步入调整期前景如何？ 减持股份,投资者网
2021-09-16,韦尔股份(603501.SH)向激励对象授予795万份股票期权,智通财经
2021-09-16,注意！今天又有一批股票尾盘可能异动，重点关注4只,Wind
2021-09-15,电子：半导体大厂安森美再次涨价 印证行业高景气,新浪
2021-09-14,控股股东拟变更为韦尔股份参股公司 共达电声涨声响起 控制人变化,21世纪经济报道
2021-09-13,韦尔股份9月13日大宗交易成交996.87万元,证券时报网
2021-09-13,上海证券电子行业周报：功率半导体产业半年报梳理,新浪
2021-09-13,韦尔股份今日大宗交易成交4.20万股，成交价237.35元溢价0.0%,Wind
2021-09-13,共达电声谋“易主”，韦尔股份“接盘”？ 控制人变化,国际金融报
2021-09-12,【华西电子孙远峰团队】韦尔股份*系列一张图⑧-持续推荐,远峰电子
2021-09-12,下周操盘攻略：市场从独乐乐走向众乐乐,Wind
2021-09-12,豪威大砍明年晶圆代工投片量？韦尔股份回应：不实传闻,快科技
2021-09-12,陆家嘴财经早餐2021年9月12日星期日,Wind
2021-09-11,芯片股大反弹，谢治宇、章晖等顶流基金经理出手！,Wind
2021-09-11,韦尔股份：公司产品有应用在AR/VR领域，元宇宙更多是概念,Wind
2021-09-11,韦尔股份：公司产品有应用在AR/VR领域 元宇宙更多是概念,新京报
2021-09-11,每经15点｜智能手机供应商大幅缩减明年代工晶圆订单？韦尔股份回应；美国规模最大的标普500ETF规模突破4000亿美元大关,每日经济新闻
2021-09-11,韦尔股份回应“明年代工晶圆订单大幅缩减”：不实传闻,36氪
2021-09-11,智能手机供应商大幅缩减明年代工晶圆订单？韦尔股份回应：不实传闻,Wind
2021-09-11,智能手机供应商大幅缩减明年代工晶圆订单？韦尔股份回应：不实传闻,中证网
2021-09-11,电子行业：消费电子景气度持续上行 关注三大主线,新浪
2021-09-10,韦尔股份今日大宗交易成交4万股，成交价243.13元溢价0.0%,Wind
2021-09-10,韦尔股份：公司旗下子公司有参与投资类企业,Wind
2021-09-10,韦尔股份：2021年上半年度，公司半导体设计业务研发投入金额达 12.10 亿元，较上年同期增加22.50%,每日经济新闻
2021-09-10,韦尔股份：公司专注于电子半导体的设计研发及分销业务,每日经济新闻
2021-09-10,韦尔股份回应“股价下跌”,每日经济新闻
2021-09-10,韦尔股份：公司属于上海市“专精特新”企业,每日经济新闻
2021-09-10,电子行业2021年中报总结：板块增速分化 自下而上关注细分龙头,新浪
2021-09-10,韦尔股份：公司目前不从事VR/AR业务,Wind
2021-09-10,19股获机构抱团推荐，14股机构看涨空间逾20%（名单）,Wind
2021-09-10,韦尔股份聘任任冰为董秘 今年刚好30岁,奥一网
2021-09-09,北向资金今日净买入超26亿元，连续11日扫货宁德时代累计加仓超70亿,Wind
2021-09-09,韦尔股份(603501.SH)聘任任冰为董秘 聘任周舒扬为证券事务代表,智通财经
2021-09-09,韦尔股份子公司接盘共达电声 背后有何布局,中国经济网
2021-09-09,北向资金动向盘点：不care元宇宙，涨停甩卖歌尔股份,Wind
2021-09-09,韦尔股份拟接盘，共达电声欲弃“米”向“芯”,Wind
2021-09-08,共达电声或易主 新实控人曾是韦尔股份子公司 控制人变化,财联社
2021-09-08,北向资金结束连续12日净买入，中国平安、歌尔股份净卖出均超6亿元,Wind
2021-09-08,共达电声停牌披露控制权变更事项 韦尔股份控股子公司“入主”有故事 控制人变化,产业经济新闻网
2021-09-08,深度*公司*韦尔股份(603501)：H1业绩符合预期 多业务驱动成长,新浪
2021-09-08,消费赛道“又香了”，顶流基金经理扎堆调研这家公司,Wind
2021-09-07,苹果VR头显袭来，如何把握下一个10年大趋势？,Wind
2021-09-07,券商首次关注3股并给予买入评级（9月7日）,Wind
2021-09-07,【电子】韦尔股份（603501）首次覆盖：CIS龙头彰显IC设计优势，平台化布局加速发展,天风研究
2021-09-07,易会满重磅发声！北上资金连续11天买买买，释放强烈信号,Wind
2021-09-06,天风证券首予韦尔股份买入评级：CIS龙头彰显IC设计优势，平台化布局加速发展,每日经济新闻
2021-09-06,韦尔股份今日大宗交易成交5.89万股，成交价240.84元溢价0.0%,Wind
2021-09-06,北向资金连续11日净买入累计扫货近500亿，宁德时代大幅净买入超15亿元,Wind
2021-09-06,“喝酒吃药”行情再起，主力资金开始切换赛道？,Wind
2021-09-06,半导体周跟踪：产业趋势向上明确 短期波动不改高景气,新浪
2021-09-06,半导体行业上演减持潮，逾380家机构调研兆易创新,Wind
2021-09-05,半导体行业上演减持潮，机构紧急调研这些公司,Wind
2021-09-05,国盛证券维持韦尔股份买入评级：理解韦尔股份的三个层次,每日经济新闻
2021-09-04,一周北上资金继续大满贯！净买入279亿元,Wind
2021-09-03,资讯：韦尔股份中报：三大业务多点开花 营收净利涨幅双双翻倍,财联社
2021-09-03,中银证券：维持韦尔股份(603501.SH)“增持”评级 H1业绩符合预期 多业务驱动成长,智通财经
2021-09-03,中银证券维持韦尔股份增持评级：H1业绩符合预期，多业务驱动成长,每日经济新闻
2021-09-03,传旗下豪威科技代工晶圆订单大幅缩减，韦尔股份回应：不实传闻,亿欧网
2021-09-02,韦尔股份今日大宗交易成交2.90万股，成交价241.5元溢价0.0%,Wind
2021-09-02,医药、半导体重挫，东北药茅遭腰斩，顶流基金社保踩雷,Wind
2021-09-02,新能源仍是最靓的仔，32股10CM+强势反包,Wind
2021-09-02,A股收盘综述：沪指5连涨、创业板指6连阴，风电、煤炭、光伏、大基建央企飙升,Wind
2021-09-02,【行情】半导体芯片股午后持续走低，北方华创逼近跌停，乐鑫科技、芯源微、韦尔股份、赛微电子、全志科技、立昂微、兆易创新等个股继续走低,金十数据
2021-09-02,2000亿牛股崩了，芯片疫苗股重挫，更有4天跌40%,Wind
2021-09-02,A股午盘综述：沪强深弱格局再现，风电、煤炭、光伏、纯碱、磷化工板块飙升,Wind
